,Player,Team,PS,GP,Min,FGM,FGA,3M,3A,FTM,FTA,OR,TR,AS,ST,TO,BK,PF,DQ,PTS,TC,EJ,FF,MVP,OffRank,DeffRank,TND,FG%,Win%,Playoffs,Conference,Team TND
360,"russell,bryon",den,SF,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,1.25,1.0,2.25,,0.5365853658536586,True,West,8.484765834525817
361,"salmons,john",phi,SG,82,2063,219,521,26,87,155,200,48,220,223,73,125,13,178,0,619,0,0,0,False,5.670731707317073,2.283536585365854,8.112804878048781,0.42034548944337813,0.4634146341463415,False,East,8.08325454128267
362,"sampson,jamal",sac,C,12,39,5,7,0,0,0,2,5,18,5,0,0,4,5,0,10,0,0,0,False,1.5208333333333333,1.2083333333333333,2.7291666666666665,0.7142857142857143,0.5365853658536586,True,West,9.380256697153076
363,"sanders,melvin",san,SG,16,111,16,33,2,3,7,10,4,23,3,5,8,0,20,0,41,0,0,0,False,1.265625,0.953125,2.28125,0.48484848484848486,0.7682926829268293,True,West,8.287955244854722
364,"scalabrine,brian",bos,PF,71,940,74,193,31,87,26,36,27,114,51,21,50,19,127,0,205,1,0,0,False,1.5246478873239437,0.9683098591549296,2.711267605633803,0.38341968911917096,0.4024390243902439,False,East,8.870961060586094
365,"scales,alex",san,PG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,,0.7682926829268293,True,West,8.287955244854722
366,"schenscher,luke",chi,C,20,149,16,26,0,0,4,13,8,29,7,1,5,3,21,0,36,0,0,0,False,1.6,0.7375,2.3375,0.6153846153846154,0.5,True,East,7.061807073836613
367,"seung-jin,ha",por,C,27,213,18,31,0,0,8,17,14,49,1,3,14,8,41,0,44,0,0,0,False,0.8981481481481481,0.9722222222222222,1.8703703703703705,0.5806451612903226,0.25609756097560976,False,West,8.115786709645196
368,"simien,wayne",mia,PF,43,418,58,120,0,0,30,34,38,88,7,13,24,1,70,2,146,0,0,0,False,2.296511627906977,0.75,3.046511627906977,0.48333333333333334,0.6341463414634146,True,East,8.574900560780707
369,"simmons,bobby",mil,SF,75,2533,366,808,105,250,165,200,91,333,172,86,123,21,254,8,1002,1,0,0,False,9.25,3.2466666666666666,13.196666666666667,0.452970297029703,0.4878048780487805,True,East,8.86965115195168
